symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
NEAT1,TncRNA;MENepsilon/beta;LINC00084;VINC;NCRNA00084,11q13.1,HSALNG0084892,"HSALNT0176751,HSALNT0176753,HSALNT0176757,HSALNT0176758,HSALNT0176759,HSALNT0176762,HSALNT0176765,HSALNT0289192,HSALNT0363258,HSALNT0363259,HSALNT0363260,HSALNT0363261,HSALNT0363262,HSALNT0363263,HSALNT0363264,HSALNT0363265,HSALNT0363266,HSALNT0363267,HSALNT0363268,HSALNT0363269,HSALNT0363270,HSALNT0363271,HSALNT0363272,HSALNT0363273,HSALNT0363274,HSALNT0363275,HSALNT0363276,HSALNT0363277,HSALNT0363278,HSALNT0363279,HSALNT0363280,HSALNT0363281,HSALNT0363282,HSALNT0363283,HSALNT0363284,HSALNT0363285,HSALNT0363286,HSALNT0363287,HSALNT0363289",Y,NA,Placental mammal,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-342-3p,NA,Inhibit,Rip;QRT-PCR;Luciferase reporter assay,NA,Inflammatory response,NA,Transcriptional regulation,NA,NA,"Blockade of neat1 represses inflammation response and lipid uptake via modulating mir-342-3p in human macrophages thp-1 cells.Mir-342-3p was predicted as a downstream target of neat1 and the correlation between them was confirmed in our study.Moreover,overexpression of mir-342-3p could also greatly suppress inflammation response and lipid uptake in thp-1 cells.Weobserved that neat1 was significantly increased in thp-1 cells.",30259979
NGF-AS1,RP4-663N10.1,1p13.2,HSALNG0006265,"HSALNT0013095,HSALNT0013096,HSALNT0013097,HSALNT0013098,HSALNT0013099,HSALNT0013100,HSALNT0013101,HSALNT0013103,HSALNT0013104,HSALNT0013105,HSALNT0013111,HSALNT0013112,HSALNT0013113,HSALNT0294811,HSALNT0294812,HSALNT0294814,HSALNT0294815,HSALNT0294816,HSALNT0294817,HSALNT0294818,HSALNT0294819",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg07037778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
PART1,DKFZP586D0823;NCRNA00206,5q12.1,HSALNG0042101,"HSALNT0088414,HSALNT0088418,HSALNT0088420,HSALNT0088421,HSALNT0088425,HSALNT0088426,HSALNT0088427,HSALNT0088428,HSALNT0088429,HSALNT0088430,HSALNT0326808,HSALNT0326809,HSALNT0326810,HSALNT0326811,HSALNT0326812,HSALNT0326813,HSALNT0326814,HSALNT0326815,HSALNT0326816,HSALNT0326817,HSALNT0326818,HSALNT0326819,HSALNT0326820,HSALNT0326821,HSALNT0326822,HSALNT0326823,HSALNT0326824,HSALNT0326825,HSALNT0326830,HSALNT0326831,HSALNT0326832",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg05141014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
PCAT1,PCAT-1;PCA1;PiHL,8q24.21,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg25883066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
PCAT7,PCAN-R2,9q22.32,HSALNG0072923,"HSALNT0152401,HSALNT0152402,HSALNT0152403,HSALNT0152404,HSALNT0152405,HSALNT0152406,HSALNT0152407,HSALNT0152408,HSALNT0152409,HSALNT0152410,HSALNT0152411,HSALNT0152412,HSALNT0152413,HSALNT0152414,HSALNT0152415,HSALNT0152416,HSALNT0152418,HSALNT0152419,HSALNT0152421,HSALNT0152422,HSALNT0152423,HSALNT0152424,HSALNT0152425,HSALNT0152426,HSALNT0152427,HSALNT0152428,HSALNT0152429,HSALNT0152431,HSALNT0289210,HSALNT0353775,HSALNT0353776,HSALNT0353777,HSALNT0353778,HSALNT0353779,HSALNT0353780,HSALNT0353781,HSALNT0353782,HSALNT0353783,HSALNT0353784,HSALNT0353785,HSALNT0353786,HSALNT0353787",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg01197831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
SCIRT,,6p21.1,ENSG00000237686,,,NA,,Disease,atherosclerosis,Artery,NA,NA,NA,NA,RNA,Down-regulated,NA,NA,NA,NA,miRNA,miR-146a,RNA-RNA,Inhibit,NA,NA,Cancer proliferation,NA,ceRNA,NA,NA,,34742341
SMILR,,8q24.13,,,,NA,,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,PCG,HAS2,NA,Promote,QRT-PCR;RNAi;Sequencing,NA,Cancer proliferation;Insensitivity to antigrowth signals,NA,NA,NA,NA,"Smooth muscle enriched long noncoding rna (smilr) regulates cell proliferation.Knockdown of smilr markedly reduced cell proliferation.We focused on a novel lncRNA (ensembl: rp11-94a24.1),which wetermed smooth muscle-induced lncRNA enhances replication (smilr).Following stimulation,smilr expression was increased in both the nucleus and cytoplasm,and was detected in conditioned media.Furthermore,knockdown of smilr markedly reduced cell proliferation.Mechanistically,wenoted that expression of genes proximal to smilr was also altered by interleukin-1alpha/platelet-derived growth factor treatment,and has2 expression was reduced by smilr knockdown.",27052414
SNHG12,,1p35.3,ENSG00000197989,,,NA,,Disease,Atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-1301-3p,RNA-RNA,Inhibit,NA,NA,Cell growth;Migration;Apoptosis,NA,ceRNA,NA,NA,,34847450
SNHG29,MGC40157;C17orf45;NCRNA00188;C17orf76-AS1;FAM211A-AS1;LRRC75A-AS1,17p11.2,HSALNG0114857,"HSALNT0237737,HSALNT0237775,HSALNT0237776,HSALNT0237777,HSALNT0237778,HSALNT0237779,HSALNT0237780,HSALNT0237781,HSALNT0237782,HSALNT0237783,HSALNT0237784,HSALNT0237785,HSALNT0237786,HSALNT0237787,HSALNT0237788,HSALNT0237789,HSALNT0237790,HSALNT0237791,HSALNT0237792,HSALNT0237793,HSALNT0237794,HSALNT0237795,HSALNT0237796,HSALNT0237797,HSALNT0237798,HSALNT0237799,HSALNT0237800,HSALNT0237801,HSALNT0237802,HSALNT0237803,HSALNT0237804,HSALNT0237805,HSALNT0237806,HSALNT0237807,HSALNT0237808,HSALNT0237811,HSALNT0237812,HSALNT0237818,HSALNT0237819,HSALNT0237820,HSALNT0237821,HSALNT0237822,HSALNT0237823,HSALNT0237824,HSALNT0237825,HSALNT0237826,HSALNT0237827,HSALNT0237829,HSALNT0237830,HSALNT0237831,HSALNT0237832,HSALNT0237833,HSALNT0237835,HSALNT0237836,HSALNT0237839,HSALNT0237845,HSALNT0237846,HSALNT0237847,HSALNT0237848,HSALNT0237852,HSALNT0237855,HSALNT0237856,HSALNT0237857,HSALNT0237862,HSALNT0289155,HSALNT0388709,HSALNT0388710,HSALNT0388711,HSALNT0388712,HSALNT0388713,HSALNT0388714,HSALNT0388715,HSALNT0388716,HSALNT0388717,HSALNT0388718,HSALNT0388719,HSALNT0388720,HSALNT0388721,HSALNT0388722,HSALNT0388723,HSALNT0388724,HSALNT0388725,HSALNT0388726,HSALNT0388727,HSALNT0388728,HSALNT0388729,HSALNT0388730,HSALNT0388731,HSALNT0388732,HSALNT0388733,HSALNT0388734,HSALNT0388735,HSALNT0388736,HSALNT0388737,HSALNT0388738,HSALNT0388739,HSALNT0388740,HSALNT0388741,HSALNT0388742,HSALNT0388743,HSALNT0388744,HSALNT0388745,HSALNT0388746,HSALNT0388747,HSALNT0388748,HSALNT0388749,HSALNT0388750,HSALNT0388751,HSALNT0388752,HSALNT0388753,HSALNT0388754,HSALNT0388755,HSALNT0388756,HSALNT0388757,HSALNT0388758,HSALNT0388759,HSALNT0388760,HSALNT0388761,HSALNT0388762,HSALNT0388763,HSALNT0388764,HSALNT0388765,HSALNT0388766,HSALNT0388767,HSALNT0388768,HSALNT0388769,HSALNT0388770,HSALNT0388771,HSALNT0388772,HSALNT0388773,HSALNT0388774,HSALNT0388775,HSALNT0388776,HSALNT0388777,HSALNT0388778,HSALNT0388779,HSALNT0388780,HSALNT0388781,HSALNT0388782,HSALNT0388783",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg27615938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28698603
SNHG32,D6S57;G8;C6orf48,6p21.33,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg01657995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28698603
SNHG8,LINC00060;NCRNA00060,4q26,HSALNG0036656,,,NA,,Disease,Atherosclerosis,Artery tissue,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-224-3p,RNA-RNA,Inhibit,NA,NA,Cancer proliferation;Migration,Nf-κb signaling pathway,ceRNA,NA,NA,,34558393
SOX9-AS1,FLJ37644,17q24.3,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg13544294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
SPAG5-AS1,,17q11.2,HSALNG0115483,"HSALNT0238980,HSALNT0238981,HSALNT0238984,HSALNT0238985,HSALNT0238986,HSALNT0238987,HSALNT0238988,HSALNT0238989,HSALNT0238990,HSALNT0238992,HSALNT0238995,HSALNT0238997,HSALNT0238998,HSALNT0389192,HSALNT0389193,HSALNT0389194,HSALNT0389195,HSALNT0389196,HSALNT0389197,HSALNT0389198,HSALNT0389199,HSALNT0389200,HSALNT0389201,HSALNT0389202,HSALNT0389203,HSALNT0389204,HSALNT0389205,HSALNT0389206,HSALNT0389207",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg09906647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
TP53COR1,linc-p21;lincRNA-p21;Trp53cor1,6p21.2,,,,NA,,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rip;QRT-PCR;Chip-seq,NA,NA,NA,NA,NA,NA,"The expression of lincrna-p21 was dramatically downregulated in atherosclerotic plaques of apoe(-/-) mice,an animal model for atherosclerosis.Lincrna-p21 represses cell proliferation and induces apoptosis in vascular smooth muscle cells and mouse mononuclear macrophage cells in vitro.",25156994
TP53COR1,linc-p21;lincRNA-p21;Trp53cor1,6p21.2,,,,NA,,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,PCG,OLR1,NA,Promote,RNAi;Q-RCR,NA,Evading apoptosis,NA,NA,NA,NA,Long intergenic noncoding rna p21 mediates oxidized ldl-induced apoptosis and expression of lox-1 in human coronary artery endothelial cells.Lentiviral overexpression of lincrna-p21 markedly increased oxldl-induced apoptosis and the expression of lox-1 in hcaecs.,28983628
TUG1,FLJ20618;NCRNA00080;LINC00080,22q12.2,HSALNG0134930,"HSALNT0276950,HSALNT0276953,HSALNT0276954,HSALNT0289417,HSALNT0405694,HSALNT0405695,HSALNT0405696,HSALNT0405697,HSALNT0405698,HSALNT0405699,HSALNT0405700,HSALNT0405701,HSALNT0405702,HSALNT0405703,HSALNT0405704,HSALNT0405705,HSALNT0405706,HSALNT0405707,HSALNT0405708,HSALNT0405709,HSALNT0405710,HSALNT0405711,HSALNT0405712,HSALNT0405713,HSALNT0405714,HSALNT0405715,HSALNT0405716,HSALNT0405717,HSALNT0405718",TRUE,N/A,Human;Mouse;Rat;Cow;Dog,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rip;Wetern blotting assay;Luciferase reporter gene assay;Q-RCR,NA,NA,NA,NA,NA,NA,Tanshinol suppresses endothelial cells apoptosis in mice with atherosclerosis via lncRNA tug1 up-regulating the expression of mir-26a.,27508018
UCA1,LINC00178;CUDR;UCAT1;onco-lncRNA-36,19p13.12,HSALNG0124349,"HSALNT0256280,HSALNT0256281,HSALNT0256282,HSALNT0256351,HSALNT0256352,HSALNT0256353,HSALNT0256354,HSALNT0256355,HSALNT0256357,HSALNT0256359,HSALNT0256365,HSALNT0256366,HSALNT0256488,HSALNT0256490,HSALNT0256492,HSALNT0256494,HSALNT0396290,HSALNT0396291,HSALNT0396292,HSALNT0396293,HSALNT0396294,HSALNT0396295,HSALNT0396296,HSALNT0396297,HSALNT0396298,HSALNT0396299,HSALNT0396300,HSALNT0396301,HSALNT0396302,HSALNT0396303,HSALNT0396304,HSALNT0396305,HSALNT0396306,HSALNT0396307,HSALNT0396308,HSALNT0396309,HSALNT0396310,HSALNT0396311,HSALNT0396312,HSALNT0396313,HSALNT0396314,HSALNT0396315,HSALNT0396316,HSALNT0396317,HSALNT0396318,HSALNT0396319,HSALNT0396320,HSALNT0396321,HSALNT0396322,HSALNT0396323,HSALNT0396324,HSALNT0396325,HSALNT0396326,HSALNT0396327,HSALNT0396328,HSALNT0396329,HSALNT0396330,HSALNT0396331,HSALNT0396332,HSALNT0396333,HSALNT0396334,HSALNT0396335,HSALNT0396411,HSALNT0396412,HSALNT0396413,HSALNT0396414,HSALNT0396415,HSALNT0396416,HSALNT0396417,HSALNT0396418",Y,NA,Human,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-26a,RNA-RNA,NA,QRT-PCR;Luciferase reporter assay,NA,Evading apoptosis;Cancer proliferation;Apoptosis;Insensitivity to antigrowth signals,NA,ceRNA,NA,NA,"LncRNA uca1 sponges mir-26a to regulate the migration and proliferation of vascular smooth muscle cells.This study reveals that lncRNA uca1 act as an endogenous sponge of mir-26a and downregulates mir-26a expression levels,and thereby relieving the inhibition of its target gene pten and alleviates vsmcs proliferation against atherosclerosis.LncRNA uca1 sponges mir-26a to regulate the migration and proliferation of vascular smooth muscle cells.",29908280
XIST,NCRNA00001;DXS1089;swd66;LINC00001;DXS399E,Xq13.2,HSALNG0138602,"HSALNT0283650,HSALNT0283651,HSALNT0283652,HSALNT0283654,HSALNT0283656,HSALNT0283657,HSALNT0283658,HSALNT0283659,HSALNT0283660,HSALNT0283661,HSALNT0283662,HSALNT0283663,HSALNT0283664,HSALNT0289343,HSALNT0407868,HSALNT0407869,HSALNT0407870,HSALNT0407871,HSALNT0407872,HSALNT0407873,HSALNT0407874,HSALNT0407875,HSALNT0407876,HSALNT0407877,HSALNT0407878,HSALNT0407879,HSALNT0407880,HSALNT0407881,HSALNT0407882,HSALNT0407883,HSALNT0407884,HSALNT0407885,HSALNT0407886,HSALNT0407887,HSALNT0407888,HSALNT0407889,HSALNT0407890,HSALNT0407891,HSALNT0407892,HSALNT0407893,HSALNT0407894,HSALNT0407895,HSALNT0407896,HSALNT0407897,HSALNT0407898,HSALNT0407899,HSALNT0407900,HSALNT0407901,HSALNT0407902,HSALNT0407903,HSALNT0407904,HSALNT0407905,HSALNT0407906,HSALNT0407907,HSALNT0407908,HSALNT0407909,HSALNT0407910,HSALNT0407911,HSALNT0407912,HSALNT0407913,HSALNT0407914,HSALNT0407915,HSALNT0407916,HSALNT0407917,HSALNT0407918,HSALNT0407919,HSALNT0407920,HSALNT0407921",Y,NA,Eutherian (placental) mammal,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,PCG,NOD2,NA,Promote,Q-RCR;Luciferase reporter assay,NA,Cell injury,NA,ceRNA,NA,NA,Further experiments identified xist regulated the expression of nucleotide-binding oligomerization domain 2 (nod2) by sponging mir-320.,29902461
XIST,,,,,,NA,,,Atherosclerosis,VSMC,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-539-5p,RNA-RNA,Inhibit,Luciferase reporter assay,NA,Invasion;Migration,NA,ceRNA,NA,NA,,35028010
XIST,,,,,,NA,,Disease,Atherosclerosis,HVSMCs,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-761,RNA-RNA,Inhibit,Luciferase reporter assay,NA,Migration;Proliferation,NA,NA,NA,NA,,34595819
