symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
MIR100HG,AGD1;lncRNA-N2;linc-NeD125,11q24.1,HSALNG0087764,"HSALNT0182356,HSALNT0182357,HSALNT0182358,HSALNT0182359,HSALNT0182360,HSALNT0182361,HSALNT0182362,HSALNT0182363,HSALNT0182370,HSALNT0182371,HSALNT0182372,HSALNT0182373,HSALNT0182374,HSALNT0182375,HSALNT0182377,HSALNT0182378,HSALNT0182379,HSALNT0182381,HSALNT0182383,HSALNT0182385,HSALNT0182387,HSALNT0182388,HSALNT0182389,HSALNT0182391,HSALNT0182393,HSALNT0182395,HSALNT0182399,HSALNT0182402,HSALNT0182403,HSALNT0182405,HSALNT0182407,HSALNT0182409,HSALNT0182414,HSALNT0182415,HSALNT0182416,HSALNT0182418,HSALNT0182421,HSALNT0182422,HSALNT0182426,HSALNT0182427,HSALNT0182428,HSALNT0182429,HSALNT0182431,HSALNT0182432,HSALNT0182434,HSALNT0182437,HSALNT0182438,HSALNT0182441,HSALNT0182442,HSALNT0182447,HSALNT0182449,HSALNT0182451,HSALNT0182452,HSALNT0182455,HSALNT0182457,HSALNT0182459,HSALNT0182461,HSALNT0182462,HSALNT0182464,HSALNT0182465,HSALNT0182467,HSALNT0182469,HSALNT0182482,HSALNT0182484,HSALNT0182499,HSALNT0182501,HSALNT0182503,HSALNT0182505,HSALNT0182506,HSALNT0182508,HSALNT0182510,HSALNT0182512,HSALNT0182514,HSALNT0182517,HSALNT0182518,HSALNT0182523,HSALNT0182531,HSALNT0182532,HSALNT0182534,HSALNT0182548,HSALNT0182549,HSALNT0289173,HSALNT0365357,HSALNT0365358,HSALNT0365359,HSALNT0365360,HSALNT0365361,HSALNT0365362,HSALNT0365363,HSALNT0365364,HSALNT0365365,HSALNT0365366,HSALNT0365367,HSALNT0365368,HSALNT0365369,HSALNT0365370,HSALNT0365371,HSALNT0365372,HSALNT0365373,HSALNT0365374,HSALNT0365375,HSALNT0365376,HSALNT0365377,HSALNT0365378,HSALNT0365379,HSALNT0365380,HSALNT0365381,HSALNT0365382,HSALNT0365383,HSALNT0365384,HSALNT0365385,HSALNT0365386,HSALNT0365387,HSALNT0365388,HSALNT0365389,HSALNT0365390,HSALNT0365391,HSALNT0365392,HSALNT0365393,HSALNT0365394,HSALNT0365395,HSALNT0365396,HSALNT0365397,HSALNT0365398,HSALNT0365399,HSALNT0365400,HSALNT0365401,HSALNT0365402,HSALNT0365403,HSALNT0365404,HSALNT0365405,HSALNT0365406,HSALNT0365407,HSALNT0365408,HSALNT0365409,HSALNT0365410,HSALNT0365411,HSALNT0365412,HSALNT0365413,HSALNT0365414,HSALNT0365415,HSALNT0365416,HSALNT0365417,HSALNT0365418,HSALNT0365419,HSALNT0365420,HSALNT0365421,HSALNT0365422,HSALNT0365423,HSALNT0365424,HSALNT0365425,HSALNT0365426,HSALNT0365427,HSALNT0365428,HSALNT0365429,HSALNT0365430,HSALNT0365431,HSALNT0365432,HSALNT0365433,HSALNT0365434,HSALNT0365435,HSALNT0365436,HSALNT0365437,HSALNT0365438,HSALNT0365439,HSALNT0365440,HSALNT0365441,HSALNT0365442,HSALNT0365443,HSALNT0365444,HSALNT0365445,HSALNT0365446,HSALNT0365447,HSALNT0365448,HSALNT0365449,HSALNT0365450,HSALNT0365451,HSALNT0365452,HSALNT0365453,HSALNT0365454,HSALNT0365455,HSALNT0365456,HSALNT0365457,HSALNT0365458",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg21170682;cg18362003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIR137HG,,1p21.3,HSALNG0005432,"HSALNT0011290,HSALNT0011291,HSALNT0011292,HSALNT0011295,HSALNT0011296,HSALNT0011297,HSALNT0011298,HSALNT0011299,HSALNT0011304,HSALNT0011306,HSALNT0011307,HSALNT0011314,HSALNT0011315,HSALNT0294142,HSALNT0294143,HSALNT0294144,HSALNT0294145,HSALNT0294146,HSALNT0294147,HSALNT0294148,HSALNT0294149,HSALNT0294150,HSALNT0294151,HSALNT0294152,HSALNT0294153,HSALNT0294154,HSALNT0294155,HSALNT0294156,HSALNT0294157,HSALNT0294158,HSALNT0294159,HSALNT0294160",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg14378231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIR155HG,BIC;NCRNA00172;miPEP155;MIRHG2,21q21.3,HSALNG0132382,"HSALNT0272107,HSALNT0272108,HSALNT0272110,HSALNT0272113,HSALNT0289175,HSALNT0403501,HSALNT0403502,HSALNT0403503,HSALNT0403504,HSALNT0403505,HSALNT0403506,HSALNT0403507,HSALNT0403508,HSALNT0403509,HSALNT0403510,HSALNT0403511,HSALNT0403512,HSALNT0403513,HSALNT0403514,HSALNT0403515",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg14544087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIR17HG,FLJ14178;MIRH1;MIHG1;NCRNA00048;miR-17-92;LINC00048;C13orf25;MIRHG1,13q31.3,HSALNG0098601,"HSALNT0205329,HSALNT0205330,HSALNT0205331,HSALNT0205332,HSALNT0205333,HSALNT0205336,HSALNT0205338,HSALNT0374552,HSALNT0374553,HSALNT0374554,HSALNT0374555,HSALNT0374556,HSALNT0374557,HSALNT0374558,HSALNT0374559,HSALNT0374560,HSALNT0374561,HSALNT0374562,HSALNT0374563",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg02297838;cg23665802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIR193BHG,lincNORS,16p13.12,HSALNG0109730,"HSALNT0227964,HSALNT0227965,HSALNT0227968,HSALNT0227969,HSALNT0227970,HSALNT0227975,HSALNT0227976,HSALNT0227977,HSALNT0227979,HSALNT0227981,HSALNT0227983,HSALNT0227984,HSALNT0227985,HSALNT0227986,HSALNT0227987,HSALNT0227988,HSALNT0227989,HSALNT0227990,HSALNT0227991,HSALNT0227992,HSALNT0384665,HSALNT0384666,HSALNT0384667,HSALNT0384668,HSALNT0384669,HSALNT0384670,HSALNT0384671,HSALNT0384672,HSALNT0384673,HSALNT0384674,HSALNT0384675,HSALNT0384676,HSALNT0384677,HSALNT0384678,HSALNT0384679,HSALNT0384680,HSALNT0384681,HSALNT0384682,HSALNT0384683,HSALNT0384684,HSALNT0384685,HSALNT0384686,HSALNT0384687,HSALNT0384688,HSALNT0384689,HSALNT0384690,HSALNT0384691,HSALNT0384692",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg04018325;cg10420310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIR200CHG,U47924.27,12p13.31,HSALNG0088950,"HSALNT0184996,HSALNT0184997,HSALNT0184998,HSALNT0184999,HSALNT0289177,HSALNT0366460,HSALNT0366461,HSALNT0366462,HSALNT0366463,HSALNT0366464,HSALNT0366465,HSALNT0366466",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg16642299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIR22HG,MGC14376;DKFZp686O06159;C17orf91,17p13.3,HSALNG0113835,"HSALNT0235887,HSALNT0235889,HSALNT0235891,HSALNT0235892,HSALNT0235893,HSALNT0235897,HSALNT0235901,HSALNT0235904,HSALNT0235905,HSALNT0235906,HSALNT0235908,HSALNT0235909,HSALNT0235912,HSALNT0235913,HSALNT0235915,HSALNT0235916,HSALNT0235920,HSALNT0235924,HSALNT0235925,HSALNT0235930,HSALNT0235931,HSALNT0235937,HSALNT0235941,HSALNT0235943,HSALNT0235952,HSALNT0235954,HSALNT0387989,HSALNT0387990,HSALNT0387991,HSALNT0387992,HSALNT0387993,HSALNT0387994,HSALNT0387995,HSALNT0387996,HSALNT0387997,HSALNT0387998,HSALNT0387999,HSALNT0388000,HSALNT0388001,HSALNT0388002,HSALNT0388003,HSALNT0388004,HSALNT0388005,HSALNT0388006,HSALNT0388007,HSALNT0388008,HSALNT0388009,HSALNT0388010,HSALNT0388011,HSALNT0388012",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg22516975;cg06053959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIR3142HG,,5q33.3,HSALNG0046250,"HSALNT0096957,HSALNT0096959,HSALNT0096961,HSALNT0330574,HSALNT0330575,HSALNT0330576,HSALNT0330577,HSALNT0330578,HSALNT0330579,HSALNT0330580,HSALNT0330581,HSALNT0330582,HSALNT0330583,HSALNT0330584",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg08688907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIR34AHG,,1p36.22,HSALNG0000682,"HSALNT0001407,HSALNT0001412,HSALNT0289180,HSALNT0290171,HSALNT0290172,HSALNT0290173,HSALNT0290174,HSALNT0290175,HSALNT0290176,HSALNT0290177,HSALNT0290178,HSALNT0290179,HSALNT0290180,HSALNT0290181,HSALNT0290187,HSALNT0290195",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg05933510;cg16102739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIR3667HG,C22orf34,22q13.33,,,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg03648724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MIRLET7BHG,linc-Ppara,22q13.31,,,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg09978533;cg03834031;cg01234420;cg09137533;cg06635946;cg26759223;cg27338353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MYB-AS1,RP1-32B1.3;NCRNA00209;MYBAS;MYB-AS,6q22-q23,HSALNG0053662,"HSALNT0113583,HSALNT0113584,HSALNT0113585,HSALNT0113588,HSALNT0113589,HSALNT0113590,HSALNT0113591,HSALNT0113592,HSALNT0113593,HSALNT0113594,HSALNT0337123,HSALNT0337124,HSALNT0337125,HSALNT0337126,HSALNT0337127,HSALNT0337128,HSALNT0337129,HSALNT0337130,HSALNT0337131",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg04739200;cg27434890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
MYB-AS1,RP1-32B1.3;NCRNA00209;MYBAS;MYB-AS,6q22-q23,HSALNG0053662,"HSALNT0113583,HSALNT0113584,HSALNT0113585,HSALNT0113588,HSALNT0113589,HSALNT0113590,HSALNT0113591,HSALNT0113592,HSALNT0113593,HSALNT0113594,HSALNT0337123,HSALNT0337124,HSALNT0337125,HSALNT0337126,HSALNT0337127,HSALNT0337128,HSALNT0337129,HSALNT0337130,HSALNT0337131",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg04739200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30301579
NAPA-AS1,,19q13.32-q13.33,HSALNG0126777,"HSALNT0260987,HSALNT0260988,HSALNT0260990,HSALNT0260991,HSALNT0260993,HSALNT0260994,HSALNT0260995,HSALNT0260996,HSALNT0260997,HSALNT0398346,HSALNT0398347,HSALNT0398348,HSALNT0398349",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg17705615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
NEAT1,TncRNA;MENepsilon/beta;LINC00084;VINC;NCRNA00084,11q13.1,HSALNG0084892,"HSALNT0176751,HSALNT0176753,HSALNT0176757,HSALNT0176758,HSALNT0176759,HSALNT0176762,HSALNT0176765,HSALNT0289192,HSALNT0363258,HSALNT0363259,HSALNT0363260,HSALNT0363261,HSALNT0363262,HSALNT0363263,HSALNT0363264,HSALNT0363265,HSALNT0363266,HSALNT0363267,HSALNT0363268,HSALNT0363269,HSALNT0363270,HSALNT0363271,HSALNT0363272,HSALNT0363273,HSALNT0363274,HSALNT0363275,HSALNT0363276,HSALNT0363277,HSALNT0363278,HSALNT0363279,HSALNT0363280,HSALNT0363281,HSALNT0363282,HSALNT0363283,HSALNT0363284,HSALNT0363285,HSALNT0363286,HSALNT0363287,HSALNT0363289",Y,NA,Placental mammal,Disease,systemic lupus erythematosus,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microarray;QRT-PCR,NA,NA,NA,NA,NA,NA,The increased neat1 expression may be a potential contributor to the  elevated production of a number of cytokines and chemokines in sle patients.,27481557
NEAT1,TncRNA;MENepsilon/beta;LINC00084;VINC;NCRNA00084,11q13.1,HSALNG0084892,"HSALNT0176751,HSALNT0176753,HSALNT0176757,HSALNT0176758,HSALNT0176759,HSALNT0176762,HSALNT0176765,HSALNT0289192,HSALNT0363258,HSALNT0363259,HSALNT0363260,HSALNT0363261,HSALNT0363262,HSALNT0363263,HSALNT0363264,HSALNT0363265,HSALNT0363266,HSALNT0363267,HSALNT0363268,HSALNT0363269,HSALNT0363270,HSALNT0363271,HSALNT0363272,HSALNT0363273,HSALNT0363274,HSALNT0363275,HSALNT0363276,HSALNT0363277,HSALNT0363278,HSALNT0363279,HSALNT0363280,HSALNT0363281,HSALNT0363282,HSALNT0363283,HSALNT0363284,HSALNT0363285,HSALNT0363286,HSALNT0363287,HSALNT0363289",Y,NA,Placental mammal,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg04238983;cg05363534;cg11573318;cg03249011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
NPPA-AS1,NPPAAS;NPPA-AS,1p36.21,,,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg11726288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
OBI1-AS1,POU4F1-AS1;RNF219-AS1,13q22.3-q31.1,,,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg11301879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30471352
PAPPA-AS1,PAPPA-AS;DIPAS;TAF4B;TAF2C2;TAFII105;NCRNA00156;PAPPAS,9q33.2,HSALNG0073990,HSALNT0154555,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg27514550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
PCAT1,PCAT-1;PCA1;PiHL,8q24.21,,,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg12616923;cg01495299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
PIK3CD-AS1,C1orf200,1p36.22,HSALNG0142109,HSALNT0290212,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg22595920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
PITX1-AS1,C5orf66,5q31.1,,,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg23911433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
PRR34,FLJ10945;C22orf26,22q13.31,HSALNG0147427,HSALNT0406465,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg26759223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
PSMB8-AS1,XXbac-BPG246D15.8;TAP1-AS1;TAPSAR1,6p21.32,HSALNG0049455,"HSALNT0104961,HSALNT0104962,HSALNT0104963,HSALNT0104970,HSALNT0104982,HSALNT0104989,HSALNT0333769,HSALNT0333770,HSALNT0333771,HSALNT0333772,HSALNT0333773,HSALNT0333774,HSALNT0333775,HSALNT0333776",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg08099136;cg01309328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
PVT1,NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG,8q24.21,HSALNG0068477,"HSALNT0143703,HSALNT0143704,HSALNT0143705,HSALNT0143718,HSALNT0143719,HSALNT0143720,HSALNT0143723,HSALNT0143732,HSALNT0143737,HSALNT0143738,HSALNT0143739,HSALNT0143740,HSALNT0143741,HSALNT0143742,HSALNT0143743,HSALNT0143746,HSALNT0143748,HSALNT0143749,HSALNT0143756,HSALNT0143757,HSALNT0143758,HSALNT0143759,HSALNT0143760,HSALNT0143761,HSALNT0143762,HSALNT0143763,HSALNT0143764,HSALNT0143765,HSALNT0143766,HSALNT0143772,HSALNT0143773,HSALNT0143778,HSALNT0143782,HSALNT0143783,HSALNT0289225,HSALNT0349930,HSALNT0349931,HSALNT0349932,HSALNT0349933,HSALNT0349934,HSALNT0349935,HSALNT0349936,HSALNT0349937,HSALNT0349938,HSALNT0349939,HSALNT0349940,HSALNT0349941,HSALNT0349942,HSALNT0349943,HSALNT0349944,HSALNT0349945,HSALNT0349946,HSALNT0349947,HSALNT0349948,HSALNT0349949,HSALNT0349950,HSALNT0349951,HSALNT0349952,HSALNT0349953,HSALNT0349954,HSALNT0349955,HSALNT0349956,HSALNT0349957,HSALNT0349958,HSALNT0349959,HSALNT0349960,HSALNT0349961,HSALNT0349962,HSALNT0349963,HSALNT0349964,HSALNT0349965,HSALNT0349966,HSALNT0349967,HSALNT0349968,HSALNT0349969,HSALNT0349970,HSALNT0349971,HSALNT0349972,HSALNT0349973,HSALNT0349974,HSALNT0349975,HSALNT0349976,HSALNT0349977,HSALNT0349978,HSALNT0349979,HSALNT0349980,HSALNT0349981,HSALNT0349982,HSALNT0349983,HSALNT0349984,HSALNT0349985,HSALNT0349986,HSALNT0349987,HSALNT0349988,HSALNT0349989,HSALNT0349990,HSALNT0349991,HSALNT0349992,HSALNT0349993,HSALNT0349994,HSALNT0349995,HSALNT0349996,HSALNT0349997,HSALNT0349998,HSALNT0349999,HSALNT0350000,HSALNT0350001,HSALNT0350002,HSALNT0350003,HSALNT0350004,HSALNT0350005,HSALNT0350006,HSALNT0350007,HSALNT0350008,HSALNT0350009,HSALNT0350010,HSALNT0350011,HSALNT0350012,HSALNT0350013,HSALNT0350014,HSALNT0350015,HSALNT0350016,HSALNT0350017,HSALNT0350018,HSALNT0350019,HSALNT0350020,HSALNT0350021,HSALNT0350022,HSALNT0350023,HSALNT0350024,HSALNT0350025,HSALNT0350026,HSALNT0350027,HSALNT0350028,HSALNT0350029,HSALNT0350030,HSALNT0350031,HSALNT0350032,HSALNT0350033,HSALNT0350034,HSALNT0350035,HSALNT0350036,HSALNT0350037,HSALNT0350038,HSALNT0350039,HSALNT0350040,HSALNT0350041,HSALNT0350042,HSALNT0350043,HSALNT0350044,HSALNT0350045,HSALNT0350046,HSALNT0350047,HSALNT0350048,HSALNT0350049,HSALNT0350050,HSALNT0350051,HSALNT0350052,HSALNT0350053,HSALNT0350054,HSALNT0350055,HSALNT0350056,HSALNT0350057,HSALNT0350058,HSALNT0350059,HSALNT0350060,HSALNT0350061,HSALNT0350062,HSALNT0350063,HSALNT0350064,HSALNT0350065,HSALNT0350066,HSALNT0350067,HSALNT0350068,HSALNT0350069,HSALNT0350070,HSALNT0350071,HSALNT0350072,HSALNT0350073,HSALNT0350074,HSALNT0350075,HSALNT0350076,HSALNT0350077,HSALNT0350078,HSALNT0350079,HSALNT0350080,HSALNT0350081,HSALNT0350082,HSALNT0350083,HSALNT0350084,HSALNT0350085,HSALNT0350086,HSALNT0350087,HSALNT0350088,HSALNT0350089,HSALNT0350090,HSALNT0350091,HSALNT0350092,HSALNT0350093,HSALNT0350094,HSALNT0350095,HSALNT0350096,HSALNT0350097,HSALNT0350098,HSALNT0350099,HSALNT0350100,HSALNT0350101,HSALNT0350102,HSALNT0350103,HSALNT0350104,HSALNT0350105,HSALNT0350106,HSALNT0350107,HSALNT0350108,HSALNT0350109,HSALNT0350110,HSALNT0350111,HSALNT0350112,HSALNT0350113,HSALNT0350114,HSALNT0350115,HSALNT0350116,HSALNT0350118,HSALNT0350122,HSALNT0350123",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg07305933;cg20516032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
RN7SK,7SK,6p12.2,ENSG00000283293.1,,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg19701087;cg15925365;cg22486834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
RPS6KB2-AS1,AP003419.16,11q13.2,HSALNG0143206,HSALNT0363444,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg02423817;cg03559915;cg02685484;cg17375396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
SAMMSON,LINC01212,3p13,HSALNG0026715,"HSALNT0055872,HSALNT0055873,HSALNT0055874,HSALNT0055875,HSALNT0055876,HSALNT0055877,HSALNT0055878,HSALNT0055881,HSALNT0055882,HSALNT0055883,HSALNT0055885,HSALNT0055886,HSALNT0055887,HSALNT0055888,HSALNT0055889,HSALNT0055890,HSALNT0055891,HSALNT0055892,HSALNT0055893,HSALNT0055894,HSALNT0055895,HSALNT0055896,HSALNT0055899,HSALNT0055901,HSALNT0055902,HSALNT0055903,HSALNT0055904,HSALNT0055905,HSALNT0055906,HSALNT0055907,HSALNT0055910,HSALNT0055914,HSALNT0055915,HSALNT0055916,HSALNT0055917,HSALNT0055919,HSALNT0055921,HSALNT0055922,HSALNT0055924,HSALNT0055925,HSALNT0055926,HSALNT0055927,HSALNT0055932,HSALNT0289238,HSALNT0312346,HSALNT0312347,HSALNT0312348,HSALNT0312349,HSALNT0312350,HSALNT0312351,HSALNT0312352,HSALNT0312353,HSALNT0312354,HSALNT0312355,HSALNT0312356,HSALNT0312357,HSALNT0312358,HSALNT0312359,HSALNT0312360,HSALNT0312361,HSALNT0312362,HSALNT0312363,HSALNT0312364,HSALNT0312365,HSALNT0312366",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg21664636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
SLC5A4-AS1,RP1-90G24.10,22q12.3,HSALNG0147277,"HSALNT0405762,HSALNT0405763",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg22027471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
SNHG14,NCRNA00214;UBE3A-AS;UBE3A-ATS;UBE3A-AS1,15q11.2,,,,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg11826104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
SNHG29,MGC40157;C17orf45;NCRNA00188;C17orf76-AS1;FAM211A-AS1;LRRC75A-AS1,17p11.2,HSALNG0114857,"HSALNT0237737,HSALNT0237775,HSALNT0237776,HSALNT0237777,HSALNT0237778,HSALNT0237779,HSALNT0237780,HSALNT0237781,HSALNT0237782,HSALNT0237783,HSALNT0237784,HSALNT0237785,HSALNT0237786,HSALNT0237787,HSALNT0237788,HSALNT0237789,HSALNT0237790,HSALNT0237791,HSALNT0237792,HSALNT0237793,HSALNT0237794,HSALNT0237795,HSALNT0237796,HSALNT0237797,HSALNT0237798,HSALNT0237799,HSALNT0237800,HSALNT0237801,HSALNT0237802,HSALNT0237803,HSALNT0237804,HSALNT0237805,HSALNT0237806,HSALNT0237807,HSALNT0237808,HSALNT0237811,HSALNT0237812,HSALNT0237818,HSALNT0237819,HSALNT0237820,HSALNT0237821,HSALNT0237822,HSALNT0237823,HSALNT0237824,HSALNT0237825,HSALNT0237826,HSALNT0237827,HSALNT0237829,HSALNT0237830,HSALNT0237831,HSALNT0237832,HSALNT0237833,HSALNT0237835,HSALNT0237836,HSALNT0237839,HSALNT0237845,HSALNT0237846,HSALNT0237847,HSALNT0237848,HSALNT0237852,HSALNT0237855,HSALNT0237856,HSALNT0237857,HSALNT0237862,HSALNT0289155,HSALNT0388709,HSALNT0388710,HSALNT0388711,HSALNT0388712,HSALNT0388713,HSALNT0388714,HSALNT0388715,HSALNT0388716,HSALNT0388717,HSALNT0388718,HSALNT0388719,HSALNT0388720,HSALNT0388721,HSALNT0388722,HSALNT0388723,HSALNT0388724,HSALNT0388725,HSALNT0388726,HSALNT0388727,HSALNT0388728,HSALNT0388729,HSALNT0388730,HSALNT0388731,HSALNT0388732,HSALNT0388733,HSALNT0388734,HSALNT0388735,HSALNT0388736,HSALNT0388737,HSALNT0388738,HSALNT0388739,HSALNT0388740,HSALNT0388741,HSALNT0388742,HSALNT0388743,HSALNT0388744,HSALNT0388745,HSALNT0388746,HSALNT0388747,HSALNT0388748,HSALNT0388749,HSALNT0388750,HSALNT0388751,HSALNT0388752,HSALNT0388753,HSALNT0388754,HSALNT0388755,HSALNT0388756,HSALNT0388757,HSALNT0388758,HSALNT0388759,HSALNT0388760,HSALNT0388761,HSALNT0388762,HSALNT0388763,HSALNT0388764,HSALNT0388765,HSALNT0388766,HSALNT0388767,HSALNT0388768,HSALNT0388769,HSALNT0388770,HSALNT0388771,HSALNT0388772,HSALNT0388773,HSALNT0388774,HSALNT0388775,HSALNT0388776,HSALNT0388777,HSALNT0388778,HSALNT0388779,HSALNT0388780,HSALNT0388781,HSALNT0388782,HSALNT0388783",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg27615938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
SNHG9,DKFZp686N06141;NCRNA00062,16p13.3,HSALNG0108960,"HSALNT0226517,HSALNT0226518,HSALNT0226519,HSALNT0226520,HSALNT0226521,HSALNT0226522,HSALNT0226523,HSALNT0384026,HSALNT0384027,HSALNT0384028,HSALNT0384029,HSALNT0384030,HSALNT0384031,HSALNT0384032,HSALNT0384033,HSALNT0384034,HSALNT0384035",,NA,,Disease,systemic lupus erythematosus,NA,NA,NA,DNA methylation,cg26876834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29437559
