symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
LINC00466,,1p31.3,HSALNG0004105,"HSALNT0008092,HSALNT0008094,HSALNT0008095,HSALNT0008096,HSALNT0008097,HSALNT0008098,HSALNT0008099,HSALNT0008100,HSALNT0008101,HSALNT0008102,HSALNT0008104,HSALNT0008105,HSALNT0008106,HSALNT0008107,HSALNT0008108,HSALNT0008111,HSALNT0008112,HSALNT0008113,HSALNT0008114,HSALNT0008115,HSALNT0008116,HSALNT0008117,HSALNT0008118,HSALNT0008119,HSALNT0008120,HSALNT0008122,HSALNT0008123,HSALNT0008126,HSALNT0008127,HSALNT0008128,HSALNT0008134,HSALNT0008137,HSALNT0008138,HSALNT0008140,HSALNT0008141,HSALNT0008143,HSALNT0008144,HSALNT0289039,HSALNT0292785,HSALNT0292786,HSALNT0292787,HSALNT0292788,HSALNT0292789,HSALNT0292790,HSALNT0292791,HSALNT0292792,HSALNT0292793,HSALNT0292794,HSALNT0292795,HSALNT0292796,HSALNT0292797,HSALNT0292798,HSALNT0292799,HSALNT0292800,HSALNT0292801,HSALNT0292802,HSALNT0292803,HSALNT0292804,HSALNT0292805,HSALNT0292806,HSALNT0292807,HSALNT0292808,HSALNT0292809,HSALNT0292810,HSALNT0292811,HSALNT0292812,HSALNT0292813,HSALNT0292814,HSALNT0292815,HSALNT0292816,HSALNT0292817,HSALNT0292818,HSALNT0292819,HSALNT0292820,HSALNT0292821,HSALNT0292822,HSALNT0292823,HSALNT0292824,HSALNT0292825,HSALNT0292826,HSALNT0292827,HSALNT0292828,HSALNT0292829,HSALNT0292830,HSALNT0292831,HSALNT0292832,HSALNT0292833,HSALNT0292834",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg18384460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29717273
LINC00472,dJ288M22.3;FLJ13189;P53RRA;C6orf155,6q13,HSALNG0051162,"HSALNT0108223,HSALNT0108225,HSALNT0108226,HSALNT0108227,HSALNT0108228,HSALNT0108229,HSALNT0108231,HSALNT0108232,HSALNT0108233,HSALNT0108234,HSALNT0108235,HSALNT0108236,HSALNT0108237,HSALNT0108238,HSALNT0108239,HSALNT0108240,HSALNT0108241,HSALNT0108242,HSALNT0108243,HSALNT0108244,HSALNT0108245,HSALNT0108246,HSALNT0108247,HSALNT0108248,HSALNT0108249,HSALNT0108250,HSALNT0108251,HSALNT0108252,HSALNT0108253,HSALNT0108256,HSALNT0108257,HSALNT0108258,HSALNT0108259,HSALNT0108260,HSALNT0108261,HSALNT0108262,HSALNT0108263,HSALNT0108271,HSALNT0108276,HSALNT0108278,HSALNT0108279,HSALNT0108287,HSALNT0108288,HSALNT0108291,HSALNT0108300,HSALNT0108301,HSALNT0108302,HSALNT0289041,HSALNT0335021,HSALNT0335022,HSALNT0335023,HSALNT0335024,HSALNT0335025,HSALNT0335027,HSALNT0335029,HSALNT0335030,HSALNT0335031,HSALNT0335032,HSALNT0335033,HSALNT0335034,HSALNT0335035,HSALNT0335036,HSALNT0335037,HSALNT0335038,HSALNT0335039,HSALNT0335040,HSALNT0335041,HSALNT0335042,HSALNT0335043,HSALNT0335044,HSALNT0335045,HSALNT0335046,HSALNT0335047,HSALNT0335048,HSALNT0335049,HSALNT0335050,HSALNT0335051,HSALNT0335052,HSALNT0335053,HSALNT0335054",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg26192612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
LINC00476,C9orf130,9q22.32,HSALNG0072996,"HSALNT0152558,HSALNT0152559,HSALNT0152563,HSALNT0152564,HSALNT0152565,HSALNT0152566,HSALNT0152567,HSALNT0152568,HSALNT0152572,HSALNT0152573,HSALNT0152578,HSALNT0152579,HSALNT0353831,HSALNT0353832,HSALNT0353833,HSALNT0353834,HSALNT0353835,HSALNT0353836,HSALNT0353837,HSALNT0353838,HSALNT0353839,HSALNT0353844,HSALNT0353845,HSALNT0353846,HSALNT0353847,HSALNT0353848,HSALNT0353849,HSALNT0353850,HSALNT0353851,HSALNT0353852,HSALNT0353853,HSALNT0353854,HSALNT0353855,HSALNT0353856,HSALNT0353857,HSALNT0353858,HSALNT0353859,HSALNT0353860,HSALNT0353861,HSALNT0353864,HSALNT0353865",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg14234105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00479,PRED76;FLJ32835;C21orf129,21q22.3,HSALNG0133237,"HSALNT0273914,HSALNT0273915,HSALNT0273916,HSALNT0404320,HSALNT0404321,HSALNT0404322,HSALNT0404323,HSALNT0404324,HSALNT0404325,HSALNT0404326",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg03841136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00484,C9orf73,9q22.2,HSALNG0072704,"HSALNT0151998,HSALNT0151999,HSALNT0152000,HSALNT0152001,HSALNT0152003,HSALNT0152005,HSALNT0152006,HSALNT0152008,HSALNT0152009,HSALNT0152010,HSALNT0152011,HSALNT0152013,HSALNT0152014,HSALNT0152015,HSALNT0152017,HSALNT0152019,HSALNT0152020,HSALNT0152022,HSALNT0152024,HSALNT0152025,HSALNT0152026,HSALNT0152027,HSALNT0152028,HSALNT0152029,HSALNT0152031,HSALNT0152032,HSALNT0152033,HSALNT0152034,HSALNT0152036,HSALNT0152037,HSALNT0152039,HSALNT0353618,HSALNT0353619,HSALNT0353620,HSALNT0353621,HSALNT0353622,HSALNT0353623,HSALNT0353624,HSALNT0353625,HSALNT0353626,HSALNT0353627,HSALNT0353628,HSALNT0353629,HSALNT0353630,HSALNT0353631,HSALNT0353634,HSALNT0353635,HSALNT0353636,HSALNT0353637,HSALNT0353638,HSALNT0353639,HSALNT0353645,HSALNT0353646,HSALNT0353647,HSALNT0353648,HSALNT0353649",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg21241675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00511,onco-lncRNA-12,17q24.3,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg23678985;cg13818424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00540,,13q12.11,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg19994159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00589,TSLNC8;C8orf75,8p12,HSALNG0064310,"HSALNT0134803,HSALNT0134804,HSALNT0134805,HSALNT0134806,HSALNT0134807,HSALNT0134808,HSALNT0134810,HSALNT0134811,HSALNT0134812,HSALNT0134813,HSALNT0134815,HSALNT0134816,HSALNT0134818,HSALNT0134821,HSALNT0134840,HSALNT0134841,HSALNT0134850,HSALNT0134853,HSALNT0134854,HSALNT0134855,HSALNT0134856,HSALNT0134857,HSALNT0134858,HSALNT0134859,HSALNT0134860,HSALNT0134861,HSALNT0134864,HSALNT0134865,HSALNT0134866,HSALNT0134880,HSALNT0134881,HSALNT0134882,HSALNT0134883,HSALNT0289047,HSALNT0345916,HSALNT0345917,HSALNT0345918,HSALNT0345919,HSALNT0345920,HSALNT0345921,HSALNT0345922,HSALNT0345923,HSALNT0345924,HSALNT0345925,HSALNT0345926,HSALNT0345927,HSALNT0345928,HSALNT0345929,HSALNT0345940,HSALNT0345941,HSALNT0345942,HSALNT0345943,HSALNT0345944,HSALNT0345945,HSALNT0345946",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg17779658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00636,,3q13.12,HSALNG0141633,"HSALNT0289327,HSALNT0313525,HSALNT0313526,HSALNT0313693,HSALNT0313694,HSALNT0313695,HSALNT0313698",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg22949077;cg04150588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00689,,7q36.3,HSALNG0062824,"HSALNT0131751,HSALNT0131752,HSALNT0131755,HSALNT0289334,HSALNT0344534,HSALNT0344535,HSALNT0344536",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg09654116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00842,,10q11.22,HSALNG0077756,"HSALNT0162235,HSALNT0162292,HSALNT0357703,HSALNT0357704,HSALNT0357705,HSALNT0357706,HSALNT0357707,HSALNT0357708,HSALNT0357709,HSALNT0357710,HSALNT0357711,HSALNT0357712,HSALNT0357713,HSALNT0357714,HSALNT0357715",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg12693436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00862,C1orf98;SMIM16,1q32.1,HSALNG0009573,"HSALNT0019798,HSALNT0019799,HSALNT0019804,HSALNT0019807,HSALNT0019808,HSALNT0019809,HSALNT0019810,HSALNT0019811,HSALNT0019812,HSALNT0019819,HSALNT0019821,HSALNT0019825,HSALNT0019826,HSALNT0019827,HSALNT0019829,HSALNT0019830,HSALNT0019831,HSALNT0019832,HSALNT0019833,HSALNT0019834,HSALNT0297363,HSALNT0297366,HSALNT0297367,HSALNT0297368,HSALNT0297369,HSALNT0297370,HSALNT0297371,HSALNT0297372,HSALNT0297373,HSALNT0297374,HSALNT0297375,HSALNT0297376,HSALNT0297377",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg06187528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC00923,,15q26.2,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg10328844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC01006,MY040;C7orf13,7q36.3,HSALNG0062663,"HSALNT0131426,HSALNT0131427,HSALNT0131428,HSALNT0131429,HSALNT0131430,HSALNT0131431,HSALNT0131432,HSALNT0131433,HSALNT0131436,HSALNT0131437,HSALNT0131446,HSALNT0131447,HSALNT0131448,HSALNT0131449,HSALNT0131450,HSALNT0131453,HSALNT0344426,HSALNT0344427,HSALNT0344428,HSALNT0344429,HSALNT0344430,HSALNT0344431,HSALNT0344432,HSALNT0344433,HSALNT0344434,HSALNT0344435,HSALNT0344436,HSALNT0344437,HSALNT0344438,HSALNT0344439,HSALNT0344440,HSALNT0344441,HSALNT0344442,HSALNT0344443,HSALNT0344444,HSALNT0344445,HSALNT0344451,HSALNT0344452,HSALNT0344453,HSALNT0344454",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg08401916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC01101,FLJ14816,2q14.2,HSALNG0141631,"HSALNT0289314,HSALNT0305474",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg18434354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC01164,,10q26.3,HSALNG0142896,"HSALNT0360725,HSALNT0360726,HSALNT0360727",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg08568767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC01465,FLJ25590;C12orf61,12q14.1,HSALNG0143651,"HSALNT0368710,HSALNT0368711,HSALNT0368712,HSALNT0368713",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg20711383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC01503,lnc-PPP2R4-5;RP11-65J3.1,9q34.11,HSALNG0074718,"HSALNT0155881,HSALNT0155882,HSALNT0155884,HSALNT0155885,HSALNT0155886,HSALNT0155889,HSALNT0155890,HSALNT0155891,HSALNT0155893,HSALNT0155896,HSALNT0155897,HSALNT0155898,HSALNT0155899,HSALNT0155900,HSALNT0155904,HSALNT0155905,HSALNT0155906,HSALNT0155908,HSALNT0155910,HSALNT0155911,HSALNT0155913,HSALNT0289110,HSALNT0355045,HSALNT0355046,HSALNT0355047,HSALNT0355048,HSALNT0355049,HSALNT0355050,HSALNT0355051,HSALNT0355052,HSALNT0355053,HSALNT0355054,HSALNT0355055,HSALNT0355056,HSALNT0355057,HSALNT0355058,HSALNT0355059,HSALNT0355060,HSALNT0355061,HSALNT0355062,HSALNT0355063,HSALNT0355064,HSALNT0355065,HSALNT0355066,HSALNT0355067,HSALNT0355068,HSALNT0355069,HSALNT0355070,HSALNT0355071,HSALNT0355072,HSALNT0355073",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg13579932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC01551,C14orf23,14q12,HSALNG0100289,"HSALNT0208923,HSALNT0208924,HSALNT0208926,HSALNT0208929,HSALNT0376029,HSALNT0376030,HSALNT0376031,HSALNT0376032,HSALNT0376033,HSALNT0376034,HSALNT0376035,HSALNT0376036,HSALNT0376037",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg03472898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC01558,HGC6.2;dJ431P23.4;C6orf123;LINC01557,6q27,HSALNG0055207,"HSALNT0116871,HSALNT0116872,HSALNT0289332,HSALNT0338553,HSALNT0338554,HSALNT0338555,HSALNT0338556,HSALNT0338557,HSALNT0338558",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg25471802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
LINC01565,GR6;C3orf27,3q21.3,HSALNG0141622,"HSALNT0289511,HSALNT0314548",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg13446974;cg07084746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC01565,GR6;C3orf27,3q21.3,HSALNG0141622,"HSALNT0289511,HSALNT0314548",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg27108889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29312471
LINC01600,FLJ31934;bA145H9.2;C6orf195,6p25.2,HSALNG0149331,"HSALNT0331732,HSALNT0331733,HSALNT0331734,HSALNT0331735,HSALNT0331736",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg03290281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC02099,AC145110.1,8p12,HSALNG0064314,"HSALNT0134825,HSALNT0134826,HSALNT0134827,HSALNT0134828,HSALNT0134829,HSALNT0134830,HSALNT0134831,HSALNT0134832,HSALNT0134833,HSALNT0134834,HSALNT0134838,HSALNT0134839,HSALNT0345930,HSALNT0345931,HSALNT0345932,HSALNT0345933,HSALNT0345934,HSALNT0345935,HSALNT0345936,HSALNT0345937,HSALNT0345938,HSALNT0345939",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg17779658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC02882,RP11-81H3.2,12q21.1,HSALNG0092426,"HSALNT0191464,HSALNT0191465,HSALNT0191466,HSALNT0191467,HSALNT0191468,HSALNT0191473,HSALNT0191481,HSALNT0191483,HSALNT0191485,HSALNT0191486,HSALNT0191487,HSALNT0191488,HSALNT0191492,HSALNT0191493,HSALNT0191494,HSALNT0191495,HSALNT0191496,HSALNT0191497,HSALNT0191498,HSALNT0191499,HSALNT0191500,HSALNT0191501,HSALNT0191502,HSALNT0191503,HSALNT0191504,HSALNT0191505,HSALNT0191507,HSALNT0191508,HSALNT0191509,HSALNT0191512,HSALNT0191514,HSALNT0191515,HSALNT0191516,HSALNT0191520,HSALNT0191521,HSALNT0191523,HSALNT0191524,HSALNT0191525,HSALNT0191526,HSALNT0191538,HSALNT0191541,HSALNT0369193,HSALNT0369194,HSALNT0369195,HSALNT0369196,HSALNT0369197,HSALNT0369198,HSALNT0369199,HSALNT0369200,HSALNT0369201,HSALNT0369202,HSALNT0369203,HSALNT0369204,HSALNT0369205,HSALNT0369206,HSALNT0369207,HSALNT0369208,HSALNT0369214,HSALNT0369215,HSALNT0369216,HSALNT0369217,HSALNT0369218,HSALNT0369219,HSALNT0369220,HSALNT0369221,HSALNT0369222,HSALNT0369223,HSALNT0369224,HSALNT0369225,HSALNT0369226,HSALNT0369227,HSALNT0369228,HSALNT0369229",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg10909501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC02898,C2orf91,2p21,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg17492395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LINC02905,FLJ30972;G4DM;C8orf49,8p23.1,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg24387126;cg01644798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LNCOG,RP11-54A9.1;lncRNA-OG;LINC02407,12q21.2,HSALNG0092540,"HSALNT0191748,HSALNT0191749,HSALNT0191750,HSALNT0191751,HSALNT0191752,HSALNT0191753,HSALNT0191754,HSALNT0191755,HSALNT0191756,HSALNT0191757,HSALNT0191759,HSALNT0191760,HSALNT0191762,HSALNT0191763,HSALNT0369289,HSALNT0369290,HSALNT0369291,HSALNT0369292,HSALNT0369293,HSALNT0369294,HSALNT0369295,HSALNT0369296,HSALNT0369297,HSALNT0369298,HSALNT0369299,HSALNT0369300",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg18719327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
LPP-AS2,MYCLo-5;MYCLo-6,3q27.3,HSALNG0031463,"HSALNT0066085,HSALNT0289361,HSALNT0317001,HSALNT0317002,HSALNT0317003,HSALNT0317004,HSALNT0317005,HSALNT0317006,HSALNT0317007,HSALNT0317008",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg05685023;cg23060272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
MACROD2-AS1,BA318C17.1;NCRNA00186,20p12.1,HSALNG0128814,"HSALNT0264704,HSALNT0264705,HSALNT0264707,HSALNT0264708,HSALNT0399744,HSALNT0399745,HSALNT0399746,HSALNT0399747,HSALNT0399748,HSALNT0399749,HSALNT0399750,HSALNT0399751,HSALNT0399752",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg04470754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MEF2C-AS2,CTC-467M3.1,5q14.3,HSALNG0043374,"HSALNT0091035,HSALNT0091036,HSALNT0091037,HSALNT0091038,HSALNT0091039,HSALNT0091044,HSALNT0091045,HSALNT0091046,HSALNT0091053,HSALNT0327971,HSALNT0327972,HSALNT0327973,HSALNT0327974,HSALNT0327975,HSALNT0327976,HSALNT0327977,HSALNT0327983,HSALNT0327984,HSALNT0327985",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg20375844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MEG3,GTL2;NCRNA00023;LINC00023;onco-lncRNA-83,14q32.2,,,Y,Mouse,Mammal,Disease,obesity,NA,NA,NA,DNA methylation,cg12967319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MEIS1-AS2,MEIS1-AS1,2p14,HSALNG0015591,"HSALNT0033038,HSALNT0303158,HSALNT0303159,HSALNT0303160,HSALNT0303161,HSALNT0303162,HSALNT0303163,HSALNT0303164",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg17454831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MESTIT1,NCRNA00040;MEST-AS1;MEST-IT1,7q32.2,HSALNG0061370,"HSALNT0129020,HSALNT0129021,HSALNT0129022,HSALNT0129024,HSALNT0129025,HSALNT0289167,HSALNT0343349",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg22705386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MIMT1,MIM1;NCRNA00067;LINC00067,19q13.43,HSALNG0127793,"HSALNT0262813,HSALNT0262814,HSALNT0262816,HSALNT0262817,HSALNT0262818,HSALNT0262819,HSALNT0398929,HSALNT0398930,HSALNT0398931,HSALNT0398932,HSALNT0398933,HSALNT0398934,HSALNT0398935,HSALNT0398936",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg06652523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MIR1-1HG,dJ353C17.1;MIR133A2HG;C20orf166,20q13.33,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg12437024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
MIR1-1HG-AS1,FLJ30313;C20orf200;NCRNA00335;C20orf166-AS1,20q13.33,HSALNG0131539,"HSALNT0270306,HSALNT0270307,HSALNT0270311,HSALNT0270312,HSALNT0402348,HSALNT0402349,HSALNT0402350,HSALNT0402351,HSALNT0402352,HSALNT0402353,HSALNT0402354,HSALNT0402355,HSALNT0402356,HSALNT0402357,HSALNT0402358,HSALNT0402359",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg12437024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
MIR100HG,AGD1;lncRNA-N2;linc-NeD125,11q24.1,HSALNG0087764,"HSALNT0182356,HSALNT0182357,HSALNT0182358,HSALNT0182359,HSALNT0182360,HSALNT0182361,HSALNT0182362,HSALNT0182363,HSALNT0182370,HSALNT0182371,HSALNT0182372,HSALNT0182373,HSALNT0182374,HSALNT0182375,HSALNT0182377,HSALNT0182378,HSALNT0182379,HSALNT0182381,HSALNT0182383,HSALNT0182385,HSALNT0182387,HSALNT0182388,HSALNT0182389,HSALNT0182391,HSALNT0182393,HSALNT0182395,HSALNT0182399,HSALNT0182402,HSALNT0182403,HSALNT0182405,HSALNT0182407,HSALNT0182409,HSALNT0182414,HSALNT0182415,HSALNT0182416,HSALNT0182418,HSALNT0182421,HSALNT0182422,HSALNT0182426,HSALNT0182427,HSALNT0182428,HSALNT0182429,HSALNT0182431,HSALNT0182432,HSALNT0182434,HSALNT0182437,HSALNT0182438,HSALNT0182441,HSALNT0182442,HSALNT0182447,HSALNT0182449,HSALNT0182451,HSALNT0182452,HSALNT0182455,HSALNT0182457,HSALNT0182459,HSALNT0182461,HSALNT0182462,HSALNT0182464,HSALNT0182465,HSALNT0182467,HSALNT0182469,HSALNT0182482,HSALNT0182484,HSALNT0182499,HSALNT0182501,HSALNT0182503,HSALNT0182505,HSALNT0182506,HSALNT0182508,HSALNT0182510,HSALNT0182512,HSALNT0182514,HSALNT0182517,HSALNT0182518,HSALNT0182523,HSALNT0182531,HSALNT0182532,HSALNT0182534,HSALNT0182548,HSALNT0182549,HSALNT0289173,HSALNT0365357,HSALNT0365358,HSALNT0365359,HSALNT0365360,HSALNT0365361,HSALNT0365362,HSALNT0365363,HSALNT0365364,HSALNT0365365,HSALNT0365366,HSALNT0365367,HSALNT0365368,HSALNT0365369,HSALNT0365370,HSALNT0365371,HSALNT0365372,HSALNT0365373,HSALNT0365374,HSALNT0365375,HSALNT0365376,HSALNT0365377,HSALNT0365378,HSALNT0365379,HSALNT0365380,HSALNT0365381,HSALNT0365382,HSALNT0365383,HSALNT0365384,HSALNT0365385,HSALNT0365386,HSALNT0365387,HSALNT0365388,HSALNT0365389,HSALNT0365390,HSALNT0365391,HSALNT0365392,HSALNT0365393,HSALNT0365394,HSALNT0365395,HSALNT0365396,HSALNT0365397,HSALNT0365398,HSALNT0365399,HSALNT0365400,HSALNT0365401,HSALNT0365402,HSALNT0365403,HSALNT0365404,HSALNT0365405,HSALNT0365406,HSALNT0365407,HSALNT0365408,HSALNT0365409,HSALNT0365410,HSALNT0365411,HSALNT0365412,HSALNT0365413,HSALNT0365414,HSALNT0365415,HSALNT0365416,HSALNT0365417,HSALNT0365418,HSALNT0365419,HSALNT0365420,HSALNT0365421,HSALNT0365422,HSALNT0365423,HSALNT0365424,HSALNT0365425,HSALNT0365426,HSALNT0365427,HSALNT0365428,HSALNT0365429,HSALNT0365430,HSALNT0365431,HSALNT0365432,HSALNT0365433,HSALNT0365434,HSALNT0365435,HSALNT0365436,HSALNT0365437,HSALNT0365438,HSALNT0365439,HSALNT0365440,HSALNT0365441,HSALNT0365442,HSALNT0365443,HSALNT0365444,HSALNT0365445,HSALNT0365446,HSALNT0365447,HSALNT0365448,HSALNT0365449,HSALNT0365450,HSALNT0365451,HSALNT0365452,HSALNT0365453,HSALNT0365454,HSALNT0365455,HSALNT0365456,HSALNT0365457,HSALNT0365458",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg26916936;cg20150982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MIR193BHG,lincNORS,16p13.12,HSALNG0109730,"HSALNT0227964,HSALNT0227965,HSALNT0227968,HSALNT0227969,HSALNT0227970,HSALNT0227975,HSALNT0227976,HSALNT0227977,HSALNT0227979,HSALNT0227981,HSALNT0227983,HSALNT0227984,HSALNT0227985,HSALNT0227986,HSALNT0227987,HSALNT0227988,HSALNT0227989,HSALNT0227990,HSALNT0227991,HSALNT0227992,HSALNT0384665,HSALNT0384666,HSALNT0384667,HSALNT0384668,HSALNT0384669,HSALNT0384670,HSALNT0384671,HSALNT0384672,HSALNT0384673,HSALNT0384674,HSALNT0384675,HSALNT0384676,HSALNT0384677,HSALNT0384678,HSALNT0384679,HSALNT0384680,HSALNT0384681,HSALNT0384682,HSALNT0384683,HSALNT0384684,HSALNT0384685,HSALNT0384686,HSALNT0384687,HSALNT0384688,HSALNT0384689,HSALNT0384690,HSALNT0384691,HSALNT0384692",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg06468106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
