symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
PVT1,NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG,8q24.21,HSALNG0068477,"HSALNT0143703,HSALNT0143704,HSALNT0143705,HSALNT0143718,HSALNT0143719,HSALNT0143720,HSALNT0143723,HSALNT0143732,HSALNT0143737,HSALNT0143738,HSALNT0143739,HSALNT0143740,HSALNT0143741,HSALNT0143742,HSALNT0143743,HSALNT0143746,HSALNT0143748,HSALNT0143749,HSALNT0143756,HSALNT0143757,HSALNT0143758,HSALNT0143759,HSALNT0143760,HSALNT0143761,HSALNT0143762,HSALNT0143763,HSALNT0143764,HSALNT0143765,HSALNT0143766,HSALNT0143772,HSALNT0143773,HSALNT0143778,HSALNT0143782,HSALNT0143783,HSALNT0289225,HSALNT0349930,HSALNT0349931,HSALNT0349932,HSALNT0349933,HSALNT0349934,HSALNT0349935,HSALNT0349936,HSALNT0349937,HSALNT0349938,HSALNT0349939,HSALNT0349940,HSALNT0349941,HSALNT0349942,HSALNT0349943,HSALNT0349944,HSALNT0349945,HSALNT0349946,HSALNT0349947,HSALNT0349948,HSALNT0349949,HSALNT0349950,HSALNT0349951,HSALNT0349952,HSALNT0349953,HSALNT0349954,HSALNT0349955,HSALNT0349956,HSALNT0349957,HSALNT0349958,HSALNT0349959,HSALNT0349960,HSALNT0349961,HSALNT0349962,HSALNT0349963,HSALNT0349964,HSALNT0349965,HSALNT0349966,HSALNT0349967,HSALNT0349968,HSALNT0349969,HSALNT0349970,HSALNT0349971,HSALNT0349972,HSALNT0349973,HSALNT0349974,HSALNT0349975,HSALNT0349976,HSALNT0349977,HSALNT0349978,HSALNT0349979,HSALNT0349980,HSALNT0349981,HSALNT0349982,HSALNT0349983,HSALNT0349984,HSALNT0349985,HSALNT0349986,HSALNT0349987,HSALNT0349988,HSALNT0349989,HSALNT0349990,HSALNT0349991,HSALNT0349992,HSALNT0349993,HSALNT0349994,HSALNT0349995,HSALNT0349996,HSALNT0349997,HSALNT0349998,HSALNT0349999,HSALNT0350000,HSALNT0350001,HSALNT0350002,HSALNT0350003,HSALNT0350004,HSALNT0350005,HSALNT0350006,HSALNT0350007,HSALNT0350008,HSALNT0350009,HSALNT0350010,HSALNT0350011,HSALNT0350012,HSALNT0350013,HSALNT0350014,HSALNT0350015,HSALNT0350016,HSALNT0350017,HSALNT0350018,HSALNT0350019,HSALNT0350020,HSALNT0350021,HSALNT0350022,HSALNT0350023,HSALNT0350024,HSALNT0350025,HSALNT0350026,HSALNT0350027,HSALNT0350028,HSALNT0350029,HSALNT0350030,HSALNT0350031,HSALNT0350032,HSALNT0350033,HSALNT0350034,HSALNT0350035,HSALNT0350036,HSALNT0350037,HSALNT0350038,HSALNT0350039,HSALNT0350040,HSALNT0350041,HSALNT0350042,HSALNT0350043,HSALNT0350044,HSALNT0350045,HSALNT0350046,HSALNT0350047,HSALNT0350048,HSALNT0350049,HSALNT0350050,HSALNT0350051,HSALNT0350052,HSALNT0350053,HSALNT0350054,HSALNT0350055,HSALNT0350056,HSALNT0350057,HSALNT0350058,HSALNT0350059,HSALNT0350060,HSALNT0350061,HSALNT0350062,HSALNT0350063,HSALNT0350064,HSALNT0350065,HSALNT0350066,HSALNT0350067,HSALNT0350068,HSALNT0350069,HSALNT0350070,HSALNT0350071,HSALNT0350072,HSALNT0350073,HSALNT0350074,HSALNT0350075,HSALNT0350076,HSALNT0350077,HSALNT0350078,HSALNT0350079,HSALNT0350080,HSALNT0350081,HSALNT0350082,HSALNT0350083,HSALNT0350084,HSALNT0350085,HSALNT0350086,HSALNT0350087,HSALNT0350088,HSALNT0350089,HSALNT0350090,HSALNT0350091,HSALNT0350092,HSALNT0350093,HSALNT0350094,HSALNT0350095,HSALNT0350096,HSALNT0350097,HSALNT0350098,HSALNT0350099,HSALNT0350100,HSALNT0350101,HSALNT0350102,HSALNT0350103,HSALNT0350104,HSALNT0350105,HSALNT0350106,HSALNT0350107,HSALNT0350108,HSALNT0350109,HSALNT0350110,HSALNT0350111,HSALNT0350112,HSALNT0350113,HSALNT0350114,HSALNT0350115,HSALNT0350116,HSALNT0350118,HSALNT0350122,HSALNT0350123",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg20516032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
PVT1,NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG,8q24.21,HSALNG0068477,"HSALNT0143703,HSALNT0143704,HSALNT0143705,HSALNT0143718,HSALNT0143719,HSALNT0143720,HSALNT0143723,HSALNT0143732,HSALNT0143737,HSALNT0143738,HSALNT0143739,HSALNT0143740,HSALNT0143741,HSALNT0143742,HSALNT0143743,HSALNT0143746,HSALNT0143748,HSALNT0143749,HSALNT0143756,HSALNT0143757,HSALNT0143758,HSALNT0143759,HSALNT0143760,HSALNT0143761,HSALNT0143762,HSALNT0143763,HSALNT0143764,HSALNT0143765,HSALNT0143766,HSALNT0143772,HSALNT0143773,HSALNT0143778,HSALNT0143782,HSALNT0143783,HSALNT0289225,HSALNT0349930,HSALNT0349931,HSALNT0349932,HSALNT0349933,HSALNT0349934,HSALNT0349935,HSALNT0349936,HSALNT0349937,HSALNT0349938,HSALNT0349939,HSALNT0349940,HSALNT0349941,HSALNT0349942,HSALNT0349943,HSALNT0349944,HSALNT0349945,HSALNT0349946,HSALNT0349947,HSALNT0349948,HSALNT0349949,HSALNT0349950,HSALNT0349951,HSALNT0349952,HSALNT0349953,HSALNT0349954,HSALNT0349955,HSALNT0349956,HSALNT0349957,HSALNT0349958,HSALNT0349959,HSALNT0349960,HSALNT0349961,HSALNT0349962,HSALNT0349963,HSALNT0349964,HSALNT0349965,HSALNT0349966,HSALNT0349967,HSALNT0349968,HSALNT0349969,HSALNT0349970,HSALNT0349971,HSALNT0349972,HSALNT0349973,HSALNT0349974,HSALNT0349975,HSALNT0349976,HSALNT0349977,HSALNT0349978,HSALNT0349979,HSALNT0349980,HSALNT0349981,HSALNT0349982,HSALNT0349983,HSALNT0349984,HSALNT0349985,HSALNT0349986,HSALNT0349987,HSALNT0349988,HSALNT0349989,HSALNT0349990,HSALNT0349991,HSALNT0349992,HSALNT0349993,HSALNT0349994,HSALNT0349995,HSALNT0349996,HSALNT0349997,HSALNT0349998,HSALNT0349999,HSALNT0350000,HSALNT0350001,HSALNT0350002,HSALNT0350003,HSALNT0350004,HSALNT0350005,HSALNT0350006,HSALNT0350007,HSALNT0350008,HSALNT0350009,HSALNT0350010,HSALNT0350011,HSALNT0350012,HSALNT0350013,HSALNT0350014,HSALNT0350015,HSALNT0350016,HSALNT0350017,HSALNT0350018,HSALNT0350019,HSALNT0350020,HSALNT0350021,HSALNT0350022,HSALNT0350023,HSALNT0350024,HSALNT0350025,HSALNT0350026,HSALNT0350027,HSALNT0350028,HSALNT0350029,HSALNT0350030,HSALNT0350031,HSALNT0350032,HSALNT0350033,HSALNT0350034,HSALNT0350035,HSALNT0350036,HSALNT0350037,HSALNT0350038,HSALNT0350039,HSALNT0350040,HSALNT0350041,HSALNT0350042,HSALNT0350043,HSALNT0350044,HSALNT0350045,HSALNT0350046,HSALNT0350047,HSALNT0350048,HSALNT0350049,HSALNT0350050,HSALNT0350051,HSALNT0350052,HSALNT0350053,HSALNT0350054,HSALNT0350055,HSALNT0350056,HSALNT0350057,HSALNT0350058,HSALNT0350059,HSALNT0350060,HSALNT0350061,HSALNT0350062,HSALNT0350063,HSALNT0350064,HSALNT0350065,HSALNT0350066,HSALNT0350067,HSALNT0350068,HSALNT0350069,HSALNT0350070,HSALNT0350071,HSALNT0350072,HSALNT0350073,HSALNT0350074,HSALNT0350075,HSALNT0350076,HSALNT0350077,HSALNT0350078,HSALNT0350079,HSALNT0350080,HSALNT0350081,HSALNT0350082,HSALNT0350083,HSALNT0350084,HSALNT0350085,HSALNT0350086,HSALNT0350087,HSALNT0350088,HSALNT0350089,HSALNT0350090,HSALNT0350091,HSALNT0350092,HSALNT0350093,HSALNT0350094,HSALNT0350095,HSALNT0350096,HSALNT0350097,HSALNT0350098,HSALNT0350099,HSALNT0350100,HSALNT0350101,HSALNT0350102,HSALNT0350103,HSALNT0350104,HSALNT0350105,HSALNT0350106,HSALNT0350107,HSALNT0350108,HSALNT0350109,HSALNT0350110,HSALNT0350111,HSALNT0350112,HSALNT0350113,HSALNT0350114,HSALNT0350115,HSALNT0350116,HSALNT0350118,HSALNT0350122,HSALNT0350123",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg06986734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
RBAKDN,,7p22.1,HSALNG0055853,"HSALNT0118174,HSALNT0118175,HSALNT0339042,HSALNT0339043,HSALNT0339044,HSALNT0339045",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg01870826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
RPL34-DT,FLJ37673;RP11-462C24.1;RPL34-AS1,4q25,HSALNG0036288,"HSALNT0076021,HSALNT0076022,HSALNT0076023,HSALNT0076024,HSALNT0289395,HSALNT0321360,HSALNT0321361,HSALNT0321362,HSALNT0321363,HSALNT0321364,HSALNT0321365,HSALNT0321366,HSALNT0321367",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg00346145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
RUSC1-AS1,FLJ35976;C1orf104,1q22,HSALNG0007497,"HSALNT0015698,HSALNT0015699,HSALNT0015701,HSALNT0289396,HSALNT0295943,HSALNT0295944,HSALNT0295945,HSALNT0295946,HSALNT0295947,HSALNT0295948,HSALNT0295949,HSALNT0295950",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg14210872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
SAMD12-AS1,C8orf26;NCRNA00252,8q24.12,HSALNG0068014,"HSALNT0142570,HSALNT0142571,HSALNT0142572,HSALNT0142573,HSALNT0142574,HSALNT0142575,HSALNT0142578,HSALNT0142579,HSALNT0142580,HSALNT0142582,HSALNT0142589,HSALNT0142590,HSALNT0142591,HSALNT0289237,HSALNT0349334,HSALNT0349335,HSALNT0349336,HSALNT0349337,HSALNT0349338",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg02098905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
SEPSECS-AS1,,4p15.2,HSALNG0033386,"HSALNT0070253,HSALNT0318747,HSALNT0318748,HSALNT0318749,HSALNT0318750,HSALNT0318751,HSALNT0318752,HSALNT0318753,HSALNT0318754",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg08733824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
SMIM2-AS1,C13orf44-AS1,13q14.11,HSALNG0096734,"HSALNT0200841,HSALNT0200842,HSALNT0200843,HSALNT0200844,HSALNT0200845,HSALNT0200846,HSALNT0200847,HSALNT0200848,HSALNT0200851,HSALNT0200853,HSALNT0200854,HSALNT0200856,HSALNT0200858,HSALNT0200859,HSALNT0200860,HSALNT0200861,HSALNT0200862,HSALNT0200868,HSALNT0200869,HSALNT0200871,HSALNT0200872,HSALNT0200875,HSALNT0200877,HSALNT0200879,HSALNT0200880,HSALNT0200881,HSALNT0200885,HSALNT0200888,HSALNT0200889,HSALNT0200898,HSALNT0200899,HSALNT0200900,HSALNT0200903,HSALNT0372971,HSALNT0372972,HSALNT0372973,HSALNT0372974,HSALNT0372975,HSALNT0372976,HSALNT0372977,HSALNT0372978,HSALNT0372979,HSALNT0372980,HSALNT0372981,HSALNT0372982,HSALNT0372983,HSALNT0372984,HSALNT0372985,HSALNT0372986,HSALNT0372987",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg04068111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
SNHG14,NCRNA00214;UBE3A-AS;UBE3A-ATS;UBE3A-AS1,15q11.2,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg05951178;cg06126413;cg02274263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
SNHG14,NCRNA00214;UBE3A-AS;UBE3A-ATS;UBE3A-AS1,15q11.2,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg12934016;cg09779576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
SNHG28,FLJ39187;VSIG8-OT1;C1orf204,1q23.2,HSALNG0142361,"HSALNT0296116,HSALNT0296117,HSALNT0296118",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chip;Q-RCR;Wetern blotting assay,NA,NA,NA,NA,NA,NA,Shikonin has disease modifying activity that is attributable to the inhibition of inflammatory response via lncRNA-nr024118.,26640499
SNHG30,RP11-1094M14.11;LINC02001,17q12,HSALNG0115960,"HSALNT0239790,HSALNT0239791,HSALNT0239792,HSALNT0239793,HSALNT0289129,HSALNT0389468,HSALNT0389469,HSALNT0389470,HSALNT0389471,HSALNT0389472,HSALNT0389473,HSALNT0389474",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg16556679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
SOX2-OT,DKFZp761J1324;NCRNA00043;SOX2OT,3q26.33,HSALNG0031034,"HSALNT0064924,HSALNT0064925,HSALNT0064927,HSALNT0064929,HSALNT0064930,HSALNT0064931,HSALNT0064932,HSALNT0064933,HSALNT0064935,HSALNT0064937,HSALNT0064938,HSALNT0064941,HSALNT0064942,HSALNT0064943,HSALNT0064947,HSALNT0064951,HSALNT0064953,HSALNT0064959,HSALNT0064960,HSALNT0064961,HSALNT0064962,HSALNT0064963,HSALNT0064977,HSALNT0064979,HSALNT0064981,HSALNT0064983,HSALNT0064985,HSALNT0064987,HSALNT0064988,HSALNT0064990,HSALNT0064993,HSALNT0064996,HSALNT0064997,HSALNT0064998,HSALNT0065000,HSALNT0065001,HSALNT0065002,HSALNT0065003,HSALNT0065005,HSALNT0065009,HSALNT0065013,HSALNT0065050,HSALNT0065052,HSALNT0065053,HSALNT0065059,HSALNT0065060,HSALNT0065061,HSALNT0065062,HSALNT0065063,HSALNT0065065,HSALNT0065069,HSALNT0065071,HSALNT0065080,HSALNT0065081,HSALNT0065083,HSALNT0065084,HSALNT0065088,HSALNT0289258,HSALNT0316455,HSALNT0316456,HSALNT0316457,HSALNT0316458,HSALNT0316459,HSALNT0316460,HSALNT0316461,HSALNT0316462,HSALNT0316463,HSALNT0316464,HSALNT0316465,HSALNT0316466,HSALNT0316467,HSALNT0316468,HSALNT0316469,HSALNT0316470,HSALNT0316471,HSALNT0316472,HSALNT0316473,HSALNT0316474,HSALNT0316475,HSALNT0316476,HSALNT0316477,HSALNT0316478,HSALNT0316479,HSALNT0316480,HSALNT0316481,HSALNT0316482,HSALNT0316483,HSALNT0316484,HSALNT0316485,HSALNT0316486,HSALNT0316487,HSALNT0316488,HSALNT0316489,HSALNT0316490,HSALNT0316491,HSALNT0316492,HSALNT0316493,HSALNT0316494,HSALNT0316495,HSALNT0316496,HSALNT0316497,HSALNT0316498,HSALNT0316499,HSALNT0316500,HSALNT0316501,HSALNT0316502,HSALNT0316503,HSALNT0316504,HSALNT0316505,HSALNT0316506,HSALNT0316507,HSALNT0316508,HSALNT0316509,HSALNT0316510,HSALNT0316511,HSALNT0316512,HSALNT0316513,HSALNT0316514,HSALNT0316515,HSALNT0316516,HSALNT0316517,HSALNT0316518,HSALNT0316519,HSALNT0316520,HSALNT0316521,HSALNT0316522,HSALNT0316523,HSALNT0316524,HSALNT0316525,HSALNT0316526,HSALNT0316527,HSALNT0316528,HSALNT0316529,HSALNT0316530,HSALNT0316531,HSALNT0316532,HSALNT0316533,HSALNT0316534,HSALNT0316535,HSALNT0316536,HSALNT0316537,HSALNT0316538,HSALNT0316539,HSALNT0316540,HSALNT0316541,HSALNT0316542,HSALNT0316543,HSALNT0316544,HSALNT0316545,HSALNT0316546,HSALNT0316547,HSALNT0316548,HSALNT0316549,HSALNT0316550,HSALNT0316551,HSALNT0316552,HSALNT0316553,HSALNT0316554,HSALNT0316578,HSALNT0316579,HSALNT0316580,HSALNT0316581,HSALNT0316582,HSALNT0316583",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg19462523;cg21635203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
SPAG5-AS1,,17q11.2,HSALNG0115483,"HSALNT0238980,HSALNT0238981,HSALNT0238984,HSALNT0238985,HSALNT0238986,HSALNT0238987,HSALNT0238988,HSALNT0238989,HSALNT0238990,HSALNT0238992,HSALNT0238995,HSALNT0238997,HSALNT0238998,HSALNT0389192,HSALNT0389193,HSALNT0389194,HSALNT0389195,HSALNT0389196,HSALNT0389197,HSALNT0389198,HSALNT0389199,HSALNT0389200,HSALNT0389201,HSALNT0389202,HSALNT0389203,HSALNT0389204,HSALNT0389205,HSALNT0389206,HSALNT0389207",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg00449941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
TARID,EYA4-AS1,6q23.2,HSALNG0053580,"HSALNT0113372,HSALNT0113373,HSALNT0113374,HSALNT0113375,HSALNT0113376,HSALNT0113377,HSALNT0113378,HSALNT0113379,HSALNT0113381,HSALNT0113382,HSALNT0113383,HSALNT0113387,HSALNT0113388,HSALNT0113389,HSALNT0113390,HSALNT0113391,HSALNT0113392,HSALNT0113393,HSALNT0113394,HSALNT0113400,HSALNT0113409,HSALNT0113410,HSALNT0113412,HSALNT0113418,HSALNT0113419,HSALNT0113420,HSALNT0113421,HSALNT0113422,HSALNT0289263,HSALNT0336992,HSALNT0336993,HSALNT0336994,HSALNT0336995,HSALNT0336996,HSALNT0336997,HSALNT0336998,HSALNT0336999,HSALNT0337000,HSALNT0337001,HSALNT0337002,HSALNT0337003,HSALNT0337004,HSALNT0337005,HSALNT0337006,HSALNT0337007,HSALNT0337008,HSALNT0337009,HSALNT0337010",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg25998928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
TRG-AS1,,7p14.1,HSALNG0057326,"HSALNT0121388,HSALNT0121393,HSALNT0121394,HSALNT0121395,HSALNT0121396,HSALNT0121397,HSALNT0121398,HSALNT0121399,HSALNT0121402,HSALNT0121403,HSALNT0121404,HSALNT0121406,HSALNT0121407,HSALNT0121408,HSALNT0121409,HSALNT0121410,HSALNT0121411,HSALNT0121412,HSALNT0121419,HSALNT0121420,HSALNT0121421,HSALNT0121424,HSALNT0340358,HSALNT0340359,HSALNT0340360,HSALNT0340361,HSALNT0340362,HSALNT0340363,HSALNT0340364,HSALNT0340365,HSALNT0340366,HSALNT0340367,HSALNT0340368,HSALNT0340369,HSALNT0340370,HSALNT0340371,HSALNT0340372,HSALNT0340373,HSALNT0340374",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg05460050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
UCA1,LINC00178;CUDR;UCAT1;onco-lncRNA-36,19p13.12,HSALNG0124349,"HSALNT0256280,HSALNT0256281,HSALNT0256282,HSALNT0256351,HSALNT0256352,HSALNT0256353,HSALNT0256354,HSALNT0256355,HSALNT0256357,HSALNT0256359,HSALNT0256365,HSALNT0256366,HSALNT0256488,HSALNT0256490,HSALNT0256492,HSALNT0256494,HSALNT0396290,HSALNT0396291,HSALNT0396292,HSALNT0396293,HSALNT0396294,HSALNT0396295,HSALNT0396296,HSALNT0396297,HSALNT0396298,HSALNT0396299,HSALNT0396300,HSALNT0396301,HSALNT0396302,HSALNT0396303,HSALNT0396304,HSALNT0396305,HSALNT0396306,HSALNT0396307,HSALNT0396308,HSALNT0396309,HSALNT0396310,HSALNT0396311,HSALNT0396312,HSALNT0396313,HSALNT0396314,HSALNT0396315,HSALNT0396316,HSALNT0396317,HSALNT0396318,HSALNT0396319,HSALNT0396320,HSALNT0396321,HSALNT0396322,HSALNT0396323,HSALNT0396324,HSALNT0396325,HSALNT0396326,HSALNT0396327,HSALNT0396328,HSALNT0396329,HSALNT0396330,HSALNT0396331,HSALNT0396332,HSALNT0396333,HSALNT0396334,HSALNT0396335,HSALNT0396411,HSALNT0396412,HSALNT0396413,HSALNT0396414,HSALNT0396415,HSALNT0396416,HSALNT0396417,HSALNT0396418",Y,NA,Human,Disease,rheumatoid arthritis,Fibroblastlike synoviocyte of rheumatoid arthritis,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QRT-PCR;Wetern blotting assay;Mtt assay,NA,NA,NA,NA,NA,NA,"We found that the uca1 was highly expressed in the normal fibroblast-like synoviocyte (nfls),compared with the fibroblast-like synoviocyte of rheumatoid arthritis (rafls).We also found that the decrease in uca1 expression increased the viability in nfls and overexpressed uca1 level in rafls decreased the viability.Caspase-3 was highly expressed in cells with higher viability.What's more,uca1 could affect the viability of fls by changing the expression of wnt6.",29509238
ZEB1-AS1,,10p11.22,HSALNG0077083,"HSALNT0160881,HSALNT0160885,HSALNT0160887,HSALNT0160892,HSALNT0160893,HSALNT0160894,HSALNT0160896,HSALNT0160898,HSALNT0160899,HSALNT0160901,HSALNT0160903,HSALNT0160904,HSALNT0160906,HSALNT0160907,HSALNT0160908,HSALNT0160910,HSALNT0160911,HSALNT0160912,HSALNT0160913,HSALNT0289285,HSALNT0357173,HSALNT0357174,HSALNT0357175,HSALNT0357176,HSALNT0357177,HSALNT0357178,HSALNT0357179,HSALNT0357180,HSALNT0357181,HSALNT0357182,HSALNT0357183,HSALNT0357184,HSALNT0357185,HSALNT0357186,HSALNT0357187,HSALNT0357188,HSALNT0357189,HSALNT0357190,HSALNT0357191,HSALNT0357192,HSALNT0357193,HSALNT0357194,HSALNT0357195,HSALNT0357196,HSALNT0357197,HSALNT0357198,HSALNT0357199,HSALNT0357200,HSALNT0357201,HSALNT0357202",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg07089783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
ZFAS1,HSUP1;HSUP2;C20orf199;NCRNA00275;ZNFX1-AS1,20q13.13,HSALNG0130661,"HSALNT0268340,HSALNT0268341,HSALNT0268343,HSALNT0268344,HSALNT0268345,HSALNT0268347,HSALNT0268354,HSALNT0268355,HSALNT0268356,HSALNT0268357,HSALNT0268360,HSALNT0401518,HSALNT0401519,HSALNT0401520,HSALNT0401521,HSALNT0401522,HSALNT0401523,HSALNT0401524,HSALNT0401525,HSALNT0401526,HSALNT0401527,HSALNT0401528,HSALNT0401529,HSALNT0401530,HSALNT0401531,HSALNT0401532,HSALNT0401533,HSALNT0401534,HSALNT0401535,HSALNT0401536,HSALNT0401537,HSALNT0401538,HSALNT0401539,HSALNT0401540,HSALNT0401541",,NA,,Disease,rheumatoid arthritis,Fibroblastlike synoviocytes(fls);Synovial tissue,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-27a,RNA-RNA,NA,QRT-PCR;Rip;Luciferase reporter assay;Luciferase reporter gene assay;Q-RCR;Rna pull-down assay,NA,Invasion;Metastasis;Migration,Wnt/β-catenin signaling pathway,ceRNA,NA,NA,"LncRNA zfas1 promotes cell migration and invasion of fibroblast-like synoviocytes by suppression of mir-27a in rheumatoid arthritis.Further investigation demonstrated that zfas1 directly interacted with mir-27a and decreased mir-27a expression.Zfas1 promotes ra-fls migration and invasion in an mir-27a-dependent manner.LncRNA zfas1 promotes cell migration and invasion of fibroblast-like synoviocytes by suppression of mir-27a in rheumatoid arthritis.In this study,weanalyzed expression pattern of zfas1 in ra patients and found that zfas1 expression was increased in synovial tissue and fibroblast-like synoviocytes (fls) from ra patients (ra-fls) compared with that in healthy donors.Functional assays showed that silence of zfas1 suppressed ra-fls migration and invasion,while overexpression of zfas1 showed the opposite effect.Further investigation demonstrated that zfas1 directly interacted with mir-27a and decreased mir-27a expression.Zfas1 promotes ra-fls migration and invasion in an mir-27a-dependent manner.",28721682
ZFAT-AS1,SAS-ZFAT;NCRNA00070;ZFATAS;ZFAT-AS,8q24.22,HSALNG0068805,"HSALNT0144426,HSALNT0144427,HSALNT0144428",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg00405789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
ZKSCAN2-DT,CTD-2547G23.4,16p12.1,HSALNG0110345,"HSALNT0229066,HSALNT0229067,HSALNT0229068,HSALNT0229072,HSALNT0229082,HSALNT0229091,HSALNT0385057,HSALNT0385058,HSALNT0385059,HSALNT0385060,HSALNT0385061,HSALNT0385068,HSALNT0385069,HSALNT0385070",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg01058931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
ZKSCAN7-AS1,RP11-944L7.4,3p21.31,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg01520478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
ZKSCAN7-AS1,RP11-944L7.4,3p21.31,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg12135769;cg02864626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
ZSWIM8-AS1,,10q22.2,HSALNG0078878,"HSALNT0164432,HSALNT0164433,HSALNT0164434,HSALNT0358475,HSALNT0358476,HSALNT0358477,HSALNT0358478,HSALNT0358479,HSALNT0358480,HSALNT0358481,HSALNT0358482,HSALNT0358483",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg17694069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
